0.797249, 0.634471, 0.000595, 0.000595 
0.797591, 0.636243, 0.001805, 0.001805 
0.798015, 0.636225, 0.000424, 0.000424 
0.798841, 0.636696, 0.000951, 0.000951 
0.798721, 0.637263, 0.000580, 0.000580 
0.800138, 0.638345, 0.001782, 0.001782 
0.799942, 0.638712, 0.000415, 0.000415 
0.800011, 0.639646, 0.000937, 0.000937 
0.800560, 0.639791, 0.000568, 0.000568 
0.800911, 0.641518, 0.001762, 0.001762 
0.801318, 0.641506, 0.000408, 0.000408 
0.802113, 0.641979, 0.000925, 0.000925 
0.802005, 0.642528, 0.000560, 0.000560 
0.803386, 0.643596, 0.001746, 0.001746 
0.803195, 0.643954, 0.000406, 0.000406 
0.803266, 0.644866, 0.000915, 0.000915 
0.803802, 0.645011, 0.000555, 0.000555 
0.804137, 0.646709, 0.001731, 0.001731 
0.804543, 0.646695, 0.000406, 0.000406 
0.805323, 0.647159, 0.000908, 0.000908 
0.805211, 0.647701, 0.000553, 0.000553 
0.806582, 0.648739, 0.001720, 0.001720 
0.806382, 0.649098, 0.000411, 0.000411 
0.806441, 0.649999, 0.000903, 0.000903 
0.806978, 0.650135, 0.000554, 0.000554 
0.807274, 0.651820, 0.001711, 0.001711 
0.807691, 0.651795, 0.000417, 0.000417 
0.808474, 0.652240, 0.000901, 0.000901 
0.808344, 0.652783, 0.000558, 0.000558 
0.809729, 0.653779, 0.001706, 0.001706 
0.809505, 0.654147, 0.000431, 0.000431 
0.809536, 0.655047, 0.000901, 0.000901 
0.810089, 0.655165, 0.000566, 0.000566 
0.810323, 0.656852, 0.001703, 0.001703 
0.810766, 0.656807, 0.000445, 0.000445 
0.811568, 0.657224, 0.000904, 0.000904 
0.811405, 0.657778, 0.000577, 0.000577 
0.812118, 0.658247, 0.000853, 0.000853 
0.812034, 0.658750, 0.000511, 0.000511 
0.813324, 0.659765, 0.001641, 0.001641 
0.813139, 0.660103, 0.000386, 0.000386 
0.813211, 0.660955, 0.000856, 0.000856 
0.813714, 0.661095, 0.000522, 0.000522 
0.813992, 0.662713, 0.001642, 0.001642 
0.814397, 0.662688, 0.000406, 0.000406 
0.815141, 0.663120, 0.000862, 0.000862 
0.815013, 0.663642, 0.000537, 0.000537 
0.816363, 0.664587, 0.001648, 0.001648 
0.816128, 0.664951, 0.000433, 0.000433 
0.816143, 0.665821, 0.000871, 0.000871 
0.816690, 0.665926, 0.000557, 0.000557 
0.816774, 0.666752, 0.000830, 0.000830 
0.817255, 0.666896, 0.000502, 0.000502 
0.817531, 0.668474, 0.001602, 0.001602 
0.817925, 0.668451, 0.000395, 0.000395 
0.818645, 0.668880, 0.000838, 0.000838 
0.818522, 0.669388, 0.000522, 0.000522 
0.819845, 0.670312, 0.001614, 0.001614 
0.819610, 0.670670, 0.000429, 0.000429 
0.819623, 0.671522, 0.000852, 0.000852 
0.820161, 0.671623, 0.000547, 0.000547 
0.820232, 0.672436, 0.000816, 0.000816 
0.820714, 0.672571, 0.000500, 0.000500 
0.820951, 0.674133, 0.001580, 0.001580 
0.821356, 0.674099, 0.000407, 0.000407 
0.822076, 0.674510, 0.000829, 0.000829 
0.821937, 0.675018, 0.000526, 0.000526 
0.822606, 0.675457, 0.000800, 0.000800 
0.822513, 0.675935, 0.000486, 0.000486 
0.823763, 0.676861, 0.001556, 0.001556 
0.823552, 0.677198, 0.000398, 0.000398 
0.823591, 0.678011, 0.000814, 0.000814 
0.824093, 0.678125, 0.000514, 0.000514 
0.824174, 0.678909, 0.000788, 0.000788 
0.824633, 0.679048, 0.000479, 0.000479 
0.824868, 0.680566, 0.001537, 0.001537 
0.825261, 0.680535, 0.000395, 0.000395 
0.825955, 0.680942, 0.000804, 0.000804 
0.825822, 0.681434, 0.000509, 0.000509 
0.826476, 0.681862, 0.000781, 0.000781 
0.826379, 0.682331, 0.000478, 0.000478 
0.827617, 0.683224, 0.001526, 0.001526 
0.827395, 0.683561, 0.000403, 0.000403 
0.827422, 0.684359, 0.000799, 0.000799 
0.827923, 0.684464, 0.000512, 0.000512 
0.827983, 0.685239, 0.000778, 0.000778 
0.828450, 0.685363, 0.000483, 0.000483 
0.828628, 0.686874, 0.001521, 0.001521 
0.829044, 0.686825, 0.000418, 0.000418 
0.829747, 0.687206, 0.000800, 0.000800 
0.829586, 0.687704, 0.000523, 0.000523 
0.830257, 0.688102, 0.000780, 0.000780 
0.830126, 0.688580, 0.000496, 0.000496 
0.830768, 0.688993, 0.000763, 0.000763 
0.830662, 0.689455, 0.000473, 0.000473 
0.831278, 0.689880, 0.000749, 0.000749 
0.831195, 0.690327, 0.000455, 0.000455 
0.832383, 0.691198, 0.001474, 0.001474 
0.832170, 0.691523, 0.000389, 0.000389 
0.832202, 0.692291, 0.000769, 0.000769 
0.832683, 0.692397, 0.000492, 0.000492 
0.832736, 0.693150, 0.000755, 0.000755 
0.833194, 0.693267, 0.000473, 0.000473 
0.833265, 0.694006, 0.000743, 0.000743 
0.833705, 0.694133, 0.000457, 0.000457 
0.833878, 0.695588, 0.001465, 0.001465 
0.834279, 0.695542, 0.000404, 0.000404 
0.834948, 0.695917, 0.000767, 0.000767 
0.834796, 0.696394, 0.000501, 0.000501 
0.835447, 0.696777, 0.000755, 0.000755 
0.835310, 0.697244, 0.000487, 0.000487 
0.835945, 0.697633, 0.000745, 0.000745 
0.835821, 0.698091, 0.000474, 0.000474 
0.836443, 0.698487, 0.000737, 0.000737 
0.836330, 0.698936, 0.000463, 0.000463 
0.836939, 0.699336, 0.000729, 0.000729 
0.836837, 0.699778, 0.000453, 0.000453 
0.837434, 0.700182, 0.000722, 0.000722 
0.837340, 0.700618, 0.000445, 0.000445 
0.837929, 0.701025, 0.000716, 0.000716 
0.837842, 0.701455, 0.000438, 0.000438 
0.839002, 0.702274, 0.001420, 0.001420 
0.838776, 0.702597, 0.000394, 0.000394 
0.838793, 0.703337, 0.000741, 0.000741 
0.839268, 0.703429, 0.000484, 0.000484 
0.839290, 0.704165, 0.000735, 0.000735 
0.839758, 0.704259, 0.000478, 0.000478 
0.839784, 0.704990, 0.000731, 0.000731 
0.840248, 0.705086, 0.000474, 0.000474 
0.840275, 0.705813, 0.000727, 0.000727 
0.840735, 0.705910, 0.000471, 0.000471 
0.840763, 0.706633, 0.000724, 0.000724 
0.841221, 0.706731, 0.000468, 0.000468 
0.841249, 0.707451, 0.000721, 0.000721 
0.841706, 0.707549, 0.000467, 0.000467 
0.841733, 0.708267, 0.000719, 0.000719 
0.842189, 0.708364, 0.000466, 0.000466 
0.842213, 0.709081, 0.000718, 0.000718 
0.842670, 0.709176, 0.000467, 0.000467 
0.842691, 0.709893, 0.000717, 0.000717 
0.843150, 0.709985, 0.000468, 0.000468 
0.843167, 0.710702, 0.000717, 0.000717 
0.843629, 0.710791, 0.000471, 0.000471 
0.843639, 0.711509, 0.000718, 0.000718 
0.844106, 0.711594, 0.000475, 0.000475 
0.844109, 0.712314, 0.000720, 0.000720 
0.844582, 0.712394, 0.000479, 0.000479 
0.844577, 0.713116, 0.000722, 0.000722 
0.845056, 0.713192, 0.000485, 0.000485 
0.845041, 0.713917, 0.000725, 0.000725 
0.845529, 0.713986, 0.000493, 0.000493 
0.845503, 0.714715, 0.000730, 0.000730 
0.846001, 0.714778, 0.000502, 0.000502 
0.845962, 0.715512, 0.000735, 0.000735 
0.846471, 0.715567, 0.000512, 0.000512 
0.846418, 0.716307, 0.000742, 0.000742 
0.846679, 0.716329, 0.000262, 0.000262 
0.847655, 0.717168, 0.001287, 0.001287 
0.847505, 0.717432, 0.000304, 0.000304 
0.847681, 0.718734, 0.001314, 0.001314 
0.848035, 0.718701, 0.000356, 0.000356 
0.848609, 0.719062, 0.000678, 0.000678 
0.848488, 0.719482, 0.000437, 0.000437 
0.849076, 0.719833, 0.000685, 0.000685 
0.848938, 0.720261, 0.000450, 0.000450 
0.849542, 0.720600, 0.000693, 0.000693 
0.849386, 0.721039, 0.000465, 0.000465 
0.850009, 0.721364, 0.000703, 0.000703 
0.849831, 0.721814, 0.000483, 0.000483 
0.850475, 0.722125, 0.000715, 0.000715 
0.850273, 0.722587, 0.000504, 0.000504 
0.850607, 0.722734, 0.000365, 0.000365 
0.850820, 0.723981, 0.001265, 0.001265 
0.851140, 0.723965, 0.000321, 0.000321 
0.851671, 0.724336, 0.000648, 0.000648 
0.851580, 0.724730, 0.000404, 0.000404 
0.852129, 0.725088, 0.000656, 0.000656 
0.852017, 0.725493, 0.000420, 0.000420 
0.852587, 0.725837, 0.000666, 0.000666 
0.852451, 0.726254, 0.000439, 0.000439 
0.853045, 0.726582, 0.000678, 0.000678 
0.852883, 0.727013, 0.000461, 0.000461 
0.853504, 0.727323, 0.000694, 0.000694 
0.853312, 0.727771, 0.000487, 0.000487 
0.853638, 0.727915, 0.000357, 0.000357 
0.853839, 0.729137, 0.001238, 0.001238 
0.854156, 0.729118, 0.000318, 0.000318 
0.854676, 0.729482, 0.000634, 0.000634 
0.854583, 0.729868, 0.000397, 0.000397 
0.855126, 0.730215, 0.000644, 0.000644 
0.855007, 0.730615, 0.000418, 0.000418 
0.855577, 0.730944, 0.000658, 0.000658 
0.855428, 0.731361, 0.000443, 0.000443 
0.856029, 0.731670, 0.000676, 0.000676 
0.855845, 0.732106, 0.000473, 0.000473 
0.856164, 0.732248, 0.000349, 0.000349 
0.856355, 0.733449, 0.001216, 0.001216 
0.856671, 0.733429, 0.000316, 0.000316 
0.857180, 0.733785, 0.000621, 0.000621 
0.857087, 0.734165, 0.000391, 0.000391 
0.857624, 0.734503, 0.000634, 0.000634 
0.857500, 0.734900, 0.000415, 0.000415 
0.858069, 0.735217, 0.000652, 0.000652 
0.857909, 0.735633, 0.000446, 0.000446 
0.858517, 0.735926, 0.000674, 0.000674 
0.858416, 0.736146, 0.000242, 0.000242 
0.858665, 0.737289, 0.001170, 0.001170 
0.858935, 0.737292, 0.000271, 0.000271 
0.859857, 0.738039, 0.001186, 0.001186 
0.859689, 0.738296, 0.000307, 0.000307 
0.859752, 0.738897, 0.000604, 0.000604 
0.860114, 0.739005, 0.000378, 0.000378 
0.860143, 0.739623, 0.000619, 0.000619 
0.860540, 0.739710, 0.000406, 0.000406 
0.860529, 0.740349, 0.000639, 0.000639 
0.860966, 0.740412, 0.000441, 0.000441 
0.860937, 0.740744, 0.000333, 0.000333 
0.861849, 0.741477, 0.001169, 0.001169 
0.861679, 0.741732, 0.000307, 0.000307 
0.861738, 0.742324, 0.000595, 0.000595 
0.862098, 0.742429, 0.000374, 0.000374 
0.862120, 0.743041, 0.000612, 0.000612 
0.862517, 0.743123, 0.000405, 0.000405 
0.862496, 0.743758, 0.000635, 0.000635 
0.862938, 0.743813, 0.000445, 0.000445 
0.862901, 0.744145, 0.000334, 0.000334 
0.863820, 0.744854, 0.001160, 0.001160 
0.863637, 0.745114, 0.000318, 0.000318 
0.863684, 0.745703, 0.000591, 0.000591 
0.864050, 0.745800, 0.000379, 0.000379 
0.864055, 0.746411, 0.000612, 0.000612 
0.864465, 0.746482, 0.000416, 0.000416 
0.864419, 0.747120, 0.000640, 0.000640 
0.864650, 0.747140, 0.000232, 0.000232 
0.865468, 0.747890, 0.001110, 0.001110 
0.865344, 0.748113, 0.000256, 0.000256 
0.865538, 0.749217, 0.001120, 0.001120 
0.865821, 0.749205, 0.000283, 0.000283 
0.866724, 0.749895, 0.001136, 0.001136 
0.866539, 0.750151, 0.000316, 0.000316 
0.866582, 0.750728, 0.000578, 0.000578 
0.866943, 0.750821, 0.000372, 0.000372 
0.866940, 0.751422, 0.000601, 0.000601 
0.867349, 0.751486, 0.000414, 0.000414 
0.867319, 0.751802, 0.000317, 0.000317 
0.868197, 0.752490, 0.001116, 0.001116 
0.868022, 0.752740, 0.000305, 0.000305 
0.868073, 0.753304, 0.000567, 0.000567 
0.868421, 0.753401, 0.000361, 0.000361 
0.868425, 0.753990, 0.000589, 0.000589 
0.868822, 0.754057, 0.000403, 0.000403 
0.868795, 0.754368, 0.000312, 0.000312 
0.869658, 0.755051, 0.001101, 0.001101 
0.869487, 0.755296, 0.000299, 0.000299 
0.869540, 0.755851, 0.000558, 0.000558 
0.869881, 0.755949, 0.000354, 0.000354 
0.869886, 0.756530, 0.000581, 0.000581 
0.870277, 0.756597, 0.000397, 0.000397 
0.870250, 0.756904, 0.000308, 0.000308 
0.871105, 0.757577, 0.001089, 0.001089 
0.870933, 0.757821, 0.000299, 0.000299 
0.870985, 0.758370, 0.000552, 0.000552 
0.871322, 0.758465, 0.000351, 0.000351 
0.871324, 0.759042, 0.000576, 0.000576 
0.871715, 0.759105, 0.000396, 0.000396 
0.871684, 0.759411, 0.000307, 0.000307 
0.872540, 0.760070, 0.001080, 0.001080 
0.872361, 0.760315, 0.000303, 0.000303 
0.872407, 0.760860, 0.000547, 0.000547 
0.872746, 0.760951, 0.000352, 0.000352 
0.872738, 0.761525, 0.000574, 0.000574 
0.873135, 0.761583, 0.000401, 0.000401 
0.873097, 0.761889, 0.000308, 0.000308 
0.873529, 0.762209, 0.000538, 0.000538 
0.873447, 0.762539, 0.000340, 0.000340 
0.873929, 0.762829, 0.000563, 0.000563 
0.873791, 0.763189, 0.000387, 0.000387 
0.874065, 0.763315, 0.000301, 0.000301 
0.874191, 0.764368, 0.001061, 0.001061 
0.874491, 0.764337, 0.000301, 0.000301 
0.874929, 0.764647, 0.000537, 0.000537 
0.874834, 0.764981, 0.000347, 0.000347 
0.875328, 0.765257, 0.000566, 0.000566 
0.875250, 0.765441, 0.000200, 0.000200 
0.875754, 0.767380, 0.002003, 0.002003 
0.876146, 0.767295, 0.000401, 0.000401 
0.876653, 0.767558, 0.000572, 0.000572 
0.876564, 0.767746, 0.000208, 0.000208 
0.877029, 0.769681, 0.001990, 0.001990 
0.877441, 0.769583, 0.000423, 0.000423 
0.877701, 0.769708, 0.000288, 0.000288 
0.877827, 0.770725, 0.001024, 0.001024 
0.878115, 0.770696, 0.000289, 0.000289 
0.878533, 0.771001, 0.000517, 0.000517 
0.878445, 0.771321, 0.000331, 0.000331 
0.878921, 0.771590, 0.000547, 0.000547 
0.878844, 0.771768, 0.000194, 0.000194 
0.879340, 0.773640, 0.001937, 0.001937 
0.879714, 0.773562, 0.000382, 0.000382 
0.880194, 0.773823, 0.000547, 0.000547 
0.880112, 0.774003, 0.000197, 0.000197 
0.880585, 0.775862, 0.001919, 0.001919 
0.880967, 0.775778, 0.000391, 0.000391 
0.881450, 0.776032, 0.000545, 0.000545 
0.881364, 0.776212, 0.000199, 0.000199 
0.881819, 0.778057, 0.001900, 0.001900 
0.882206, 0.777969, 0.000397, 0.000397 
0.882687, 0.778217, 0.000542, 0.000542 
0.882599, 0.778397, 0.000200, 0.000200 
0.883042, 0.780224, 0.001880, 0.001880 
0.883430, 0.780134, 0.000398, 0.000398 
0.883907, 0.780379, 0.000537, 0.000537 
0.883819, 0.780557, 0.000199, 0.000199 
0.884255, 0.782365, 0.001859, 0.001859 
0.884639, 0.782275, 0.000394, 0.000394 
0.885110, 0.782518, 0.000530, 0.000530 
0.885023, 0.782695, 0.000197, 0.000197 
0.885458, 0.784479, 0.001836, 0.001836 
0.885835, 0.784392, 0.000387, 0.000387 
0.886296, 0.784635, 0.000521, 0.000521 
0.886212, 0.784808, 0.000192, 0.000192 
0.886650, 0.786567, 0.001813, 0.001813 
0.887017, 0.786485, 0.000375, 0.000375 
0.887465, 0.786730, 0.000511, 0.000511 
0.887385, 0.786899, 0.000187, 0.000187 
0.887832, 0.788630, 0.001788, 0.001788 
0.888184, 0.788555, 0.000360, 0.000360 
0.888618, 0.788802, 0.000500, 0.000500 
0.888544, 0.788966, 0.000180, 0.000180 
0.889004, 0.790668, 0.001762, 0.001762 
0.889339, 0.790601, 0.000341, 0.000341 
0.889756, 0.790853, 0.000487, 0.000487 
0.889689, 0.791012, 0.000172, 0.000172 
0.890164, 0.792682, 0.001737, 0.001737 
0.890479, 0.792625, 0.000321, 0.000321 
0.890878, 0.792882, 0.000474, 0.000474 
0.890760, 0.793187, 0.000328, 0.000328 
0.891002, 0.793291, 0.000263, 0.000263 
0.891028, 0.793754, 0.000464, 0.000464 
0.891331, 0.793823, 0.000310, 0.000310 
0.891305, 0.794076, 0.000254, 0.000254 
0.891669, 0.794348, 0.000455, 0.000455 
0.891586, 0.794632, 0.000296, 0.000296 
0.892023, 0.794862, 0.000493, 0.000493 
0.891940, 0.795026, 0.000184, 0.000184 
0.892359, 0.796684, 0.001710, 0.001710 
0.892702, 0.796610, 0.000350, 0.000350 
0.893113, 0.796849, 0.000476, 0.000476 
0.893042, 0.797006, 0.000172, 0.000172 
0.893491, 0.798626, 0.001681, 0.001681 
0.893804, 0.798567, 0.000318, 0.000318 
0.894190, 0.798816, 0.000459, 0.000459 
0.894072, 0.799112, 0.000319, 0.000319 
0.894309, 0.799211, 0.000257, 0.000257 
0.894327, 0.799663, 0.000452, 0.000452 
0.894629, 0.799725, 0.000308, 0.000308 
0.894596, 0.799974, 0.000251, 0.000251 
0.894961, 0.800230, 0.000446, 0.000446 
0.894864, 0.800513, 0.000299, 0.000299 
0.895087, 0.800618, 0.000246, 0.000246 
0.895120, 0.801057, 0.000441, 0.000441 
0.895402, 0.801129, 0.000291, 0.000291 
0.895380, 0.801369, 0.000242, 0.000242 
0.895728, 0.801631, 0.000436, 0.000436 
0.895647, 0.801904, 0.000284, 0.000284 
0.895859, 0.802013, 0.000238, 0.000238 
0.895903, 0.802443, 0.000432, 0.000432 
0.896170, 0.802521, 0.000278, 0.000278 
0.896141, 0.802989, 0.000470, 0.000470 
0.896316, 0.803005, 0.000176, 0.000176 
0.897441, 0.804185, 0.001630, 0.001630 
0.897215, 0.804422, 0.000327, 0.000327 
0.897215, 0.804870, 0.000447, 0.000447 
0.897372, 0.804894, 0.000159, 0.000159 
0.898435, 0.806089, 0.001599, 0.001599 
0.898248, 0.806303, 0.000284, 0.000284 
0.898275, 0.806731, 0.000428, 0.000428 
0.898555, 0.806796, 0.000287, 0.000287 
0.898527, 0.807032, 0.000238, 0.000238 
0.898873, 0.807281, 0.000426, 0.000426 
0.898782, 0.807551, 0.000286, 0.000286 
0.898996, 0.807652, 0.000237, 0.000237 
0.899023, 0.808076, 0.000425, 0.000425 
0.899300, 0.808141, 0.000284, 0.000284 
0.899272, 0.808375, 0.000236, 0.000236 
0.899616, 0.808621, 0.000423, 0.000423 
0.899525, 0.808890, 0.000284, 0.000284 
0.899738, 0.808990, 0.000236, 0.000236 
0.899763, 0.809411, 0.000422, 0.000422 
0.900040, 0.809475, 0.000284, 0.000284 
0.900010, 0.809708, 0.000235, 0.000235 
0.900355, 0.809951, 0.000421, 0.000421 
0.900260, 0.810220, 0.000285, 0.000285 
0.900475, 0.810317, 0.000236, 0.000236 
0.900495, 0.810737, 0.000421, 0.000421 
0.900775, 0.810798, 0.000287, 0.000287 
0.900742, 0.811031, 0.000236, 0.000236 
0.901089, 0.811269, 0.000421, 0.000421 
0.900988, 0.811540, 0.000289, 0.000289 
0.901206, 0.811633, 0.000237, 0.000237 
0.901219, 0.812054, 0.000421, 0.000421 
0.901505, 0.812109, 0.000292, 0.000292 
0.901466, 0.812345, 0.000239, 0.000239 
0.901819, 0.812576, 0.000422, 0.000422 
0.901764, 0.812713, 0.000148, 0.000148 
0.902214, 0.814165, 0.001521, 0.001521 
0.902467, 0.814131, 0.000255, 0.000255 
0.902784, 0.814377, 0.000402, 0.000402 
0.902711, 0.814628, 0.000261, 0.000261 
0.902908, 0.814729, 0.000222, 0.000222 
0.902942, 0.815131, 0.000403, 0.000403 
0.903199, 0.815198, 0.000266, 0.000266 
0.903175, 0.815421, 0.000224, 0.000224 
0.903503, 0.815658, 0.000405, 0.000405 
0.903415, 0.815916, 0.000272, 0.000272 
0.903621, 0.816010, 0.000227, 0.000227 
0.903639, 0.816417, 0.000407, 0.000407 
0.903912, 0.816474, 0.000278, 0.000278 
0.903876, 0.816702, 0.000230, 0.000230 
0.904217, 0.816928, 0.000410, 0.000410 
0.904164, 0.817061, 0.000143, 0.000143 
0.904609, 0.818471, 0.001479, 0.001479 
0.904850, 0.818441, 0.000243, 0.000243 
0.905455, 0.818928, 0.000777, 0.000777 
0.905314, 0.819108, 0.000229, 0.000229 
0.905420, 0.819867, 0.000766, 0.000766 
